Block,Block Time,Transaction,Side,Account,Amount Base,Amount Quote,Volume Buy,Volume Sell,Internal Realized PnLs,External Realized PnLs,Unrealized PnLs,Open Interest,Prices
18799057,2023-12-16T13:55:59Z,0x30e7548607d1fd20dd9a36bc850b82b017883bf90e3ea7d028412fd117060117,Buy,0xd3fd32e76a1ca37ec408aac47776b10fc099f841,766807.97989592,0.3,766807.97989592,0,0,0,742.4035174696492,3235674421.4906316,0.00000039123223527318983
18799059,2023-12-16T13:56:23Z,0x4fb71ec919511a83c4aa18bbc47b0dcbb28be5573e995771a6a5d73127c63ba1,Buy,0x6565c7601334244386a6d0e48be33c2dd2f96bde,230000,0.09010795325509978,230000,0,0,0,744.1555527614096,3235904421.4906316,0.00000039177370980478165
18799060,2023-12-16T13:56:35Z,0x342e6fe78e5254742ef48326c2ed0351ae73d979dc9bd07bde6b463b20f4aef3,Buy,0x9433a650937374324c8905b22d9ab52b66544b24,764692.647828235,0.3,764692.647828235,0,0,0,745.9054398060817,3236669114.13846,0.0000003923144819713055
18799062,2023-12-16T13:56:59Z,0xf26761f3691c6fab08d2b508a051e2eb8933a6bb8b8446634241087b03ad1cda,Buy,0xa75887613895e6e592095d1ad307eee24933274b,254536.851563883,0.1,254536.851563883,0,0,0,747.7048300583137,3236923650.990024,0.00000039287042086674927
18799063,2023-12-16T13:57:11Z,0x5c592fe92f19f0ab8201097c633cecd15b839f10e49d4e6b6f647f7d0c1ece7a,Buy,0xd3fd32e76a1ca37ec408aac47776b10fc099f841,762532.757288957,0.3,762532.757288957,0,0,0,749.5022949464014,3237686183.747313,0.0000003934257212327429
18799066,2023-12-16T13:57:47Z,0x891d8fee677fdceefe10947560e21891ba0922a67bf4f3ff75d75683dddc934a,Buy,0x42147b37101944a888fbf9b380e96386e46191bd,1646627.558470862,0.65,1646627.558470862,0,0,0,753.7776468027183,3239332811.3057837,0.0000003947462172949549
18799078,2023-12-16T14:00:11Z,0x88c033a7c2240aabc7ae2440f4aa1cfcbadd1a5249838a77ec75ea60c5f712ed,Sell,0xb9b451a70b86ff41d8e374bfc15740c9bd26797d,884968.115859063,0.3476162773188642,0,884968.115859063,0.10503149534613182,0,747.3711032408928,3238447843.1899247,0.00000039280090557999763
18799090,2023-12-16T14:02:35Z,0x0c2e5dea48f62e5ae0b61578dcf0a46b925f2412cafe6d38fae93cb95bf4f0bc,Buy,0xddc3fd115a5fb950271521cc8584eec5ceb13d74,3357031.933530779,1.331173053636315,3357031.933530779,0,0,0,759.4564377441297,3241804875.1234555,0.00000039653273486625597
18799112,2023-12-16T14:06:59Z,0x613ff1004431052048566a805f5b7060898adc95280bde6ad322f8028d9dd106,Sell,0xbdd9641ec60bfa5f5499ca5cbc025120cb51643e,595000,0.23543132535280706,0,595000,0.18044096775114066,0,756.5209971619329,3241209875.1234555,0.0000003956828997526169
18799123,2023-12-16T14:09:11Z,0x1b89b1c2668e47bf58439bbba71c5435b903388a7a4d4a2d8279166ec92b2828,Buy,0xe528718562d2ee2664c3e0bc3f087b715226a2d5,1980745.913140614,0.79,1980745.913140614,0,0,0,766.7526762146516,3243190621.0365963,0.00000039883964659929484
18799160,2023-12-16T14:16:47Z,0xe340425bb98fdec1f6db00ba8b3f2164cbfdf06264a3be9f7e80c22962248d2e,Buy,0x4f092fbf98190f8f94fb443708e5214d3e8b5454,111271.319285276,0.04450972537499,111271.319285276,0,0,0,770.5508313309853,3243301892.3558817,0.00000040001076342841344
18799213,2023-12-16T14:27:35Z,0xbadbc3c3df8c1d6275c5fb238ef6372c9d2c0c0c399f01dfa317d2ea50e20384,Buy,0x3a1a4dcd920b683c8bda6e6f73ade3289e7f98f8,41847.819566422,0.016743173668568877,41847.819566422,0,0,0,770.8294843075254,3243343740.175448,0.0000004000966798758453
18799240,2023-12-16T14:32:59Z,0xc0d03fedf87d070ea7c661d23e2422c25d1a28b0f56ede5f20087efd3bbf42e7,Buy,0xddeabb6ac789b7529104c6c1d93c4e124f6895e2,100000,0.04001761969341791,100000,0,0,0,771.0873854609092,3243443740.175448,0.00000040017619693417913
18799254,2023-12-16T14:35:47Z,0xe36060b2f492aa532625e9457cb0c2757a2c824f74fc653e92717bd2fdc1a5ac,Sell,0x6d4b69cd01f9e98452ec5d128e3d6e6f1ac7b81c,654500,0.2601451073440132,0,654500,0.22338273633095992,0,762.091522884093,3242789240.175448,0.000000397471516186422
18799261,2023-12-16T14:37:11Z,0x3f7cf0af38e91908ab41e6e795ef87f8f164e8abfdc67f973fc1e440eb8cd184,Sell,0x35739d204da917a920393944bb9c7d475476dbff,613890.31808672,0.2435720617670793,0,613890.31808672,0.05436905395365871,0,759.7559472302413,3242175349.8573613,0.00000039676804567664086
18799284,2023-12-16T14:41:47Z,0x11829890ca1c8ecc64019a4858db924a18898eb23b999d66136c587df06e5ec3,Sell,0x6e723aac26d5c674e10096d708f7ff3edb18c56a,556823.163352328,0.22056900604193905,0,556823.163352328,0,0.22056900604193905,757.6561189016452,3242175349.8573613,0.00000039612038535540364
18799291,2023-12-16T14:43:11Z,0x3f74c7efee875097965464283e6ed0c6e6694a0cc1ea9e8b5f52243d9f1a28f4,Sell,0xddea9b5f9d7f2a66ae5ac2b7bdc9cbb294d52dfc,261825.5,0.10359602097529623,0,261825.5,0.06109606488404156,0,756.1289174653671,3241913524.3573613,0.000000395668187305271
18799293,2023-12-16T14:43:35Z,0x897d875d006f83bb3dae86c202f3377cb85d6e19327809532f0aa4304ffd6de3,Buy,0xa7c0b51dde98a66dda2e159b7f8e6306e79bc899,251226.594023697,0.1,251226.594023697,0,0,0,763.8409248263148,3242164750.951385,0.0000003980470315597539
18799345,2023-12-16T14:54:11Z,0x87470d186af73b622dd520199fc18be462eb0c977da4000bb6f3402e29131b4c,Buy,0x6f96c9aa4d34486beadde668d61b1751d6f9a8d7,2502606.713575647,1,2502606.713575647,0,0,0,768.8219555584864,3244667357.664961,0.00000039958336025209124
18799372,2023-12-16T14:59:35Z,0xb81ee2550250d59451e5e69c4bfe74008414d5e94293db51c3e1f3b00474e180,Buy,0x5b47ce248ea313841668a318afb9a5597d5efc23,99739.480430934,0.04,99739.480430934,0,0,0,773.5638420046456,3244767097.1453915,0.0000004010448001852041
18799400,2023-12-16T15:05:11Z,0x33484f9b2d0cd1e2e01943846a27499105636d796073341e36edfd06e7bfd839,Sell,0x46de2491871ff9ba37d8f7edde2f7e1f5af8be78,182750,0.07284346522387919,0,182750,0.05677871989625696,0,765.562097731621,3244584347.1453915,0.0000003985962529350434
18799402,2023-12-16T15:05:35Z,0xf2f5022f0cb4d6572afe0e06321b3735e3d56ed4b4067fbd37006d8195e9e527,Buy,0x046383060e4de0a1b51959a75e74668c8866f94b,871977.897306972,0.35,871977.897306972,0,0,0,774.6147081831623,3245456325.0426984,0.00000040138632077824976
18799437,2023-12-16T15:12:35Z,0x89c9be636da1ebfa4fb7b5492bff73150e23a319f1424ac3af79c18ed2a3e225,Buy,0x2b5babce766460f2787242ddb243d881337e63ec,1737573.474750505,0.7,1737573.474750505,0,0,0,779.3996176445007,3247193898.517449,0.00000040286066182065286
18799445,2023-12-16T15:14:11Z,0x69e798604845381aa1732df438da4e55eefb6037ab0256da0f162ada5c1e76d1,Sell,0x0f2a4e496a508c53ea3938737a65b21bc96186b7,779174.274766286,0.3124414477087008,0,779174.274766286,0.050696198434732664,0,773.2760003774857,3246414724.2426825,0.0000004009904559572605
18799454,2023-12-16T15:15:59Z,0x8e7ca77d21b9b42400b858bdb3d98059c27e5fd07020d1dc039cfe0318bb3ccc,Sell,0xed36f82bc0ec6b7cf13da6d41aa2f17a129c944b,595000,0.23812978045153618,0,595000,0.1413723922722434,0,770.6272999865328,3245819724.2426825,0.00000040021811840594316
18799462,2023-12-16T15:17:35Z,0x12415981b87eecfd7513e5d83e2c791083c1742b29a94937fbe1a74329714afe,Buy,0x7e5aa39b9bf0b2b641c01e301ea7c811359cdcab,44740.580405029,0.018,44740.580405029,0,0,0,777.4474299112493,3245864464.8230877,0.0000004023193225713436
18799479,2023-12-16T15:20:59Z,0x2fa7fa0307810bdc41eed67a38e6ad0514586f598dc84e053d8071dff5c75be0,Buy,0x82051a61b5ae232b81a606477d8523b69b0cd6d6,149094.669583335,0.06,149094.669583335,0,0,0,777.803019004437,3246013559.492671,0.00000040242887400118344
18799559,2023-12-16T15:37:23Z,0x9454bbe86d5a77f0c616738a3040710c895d95634823d1fcc09840b5b0a5f4c5,Buy,0x16c473448e770ff647c69cbe19e28528877fba1b,2948670.608251604,1.1918127142922248,2948670.608251604,0,0,0,783.5081443519621,3248962230.1009226,0.0000004041864530263361
18799561,2023-12-16T15:37:47Z,0x7bb4b0c5a2f2486985d6876568c37504b30a1d34794aabd17fa43c9ee3d833f1,Sell,0x881706d13a1fac7c8bd86f5d272f9e7c679ed18a,360115.963977457,0.1452116838942722,0,360115.963977457,0.07532957411897202,0,780.3444953758916,3248602114.136945,0.000000403235897377108
18799566,2023-12-16T15:38:47Z,0xd88e39eb030e455765282ed775e01f72a7a5e670a550e15506a0dd7920bc00eb,Buy,0xbffe1e6933494102ab3f5e7dcd33ba078a57050c,170136.11491689,0.069,170136.11491689,0,0,0,787.8868896071606,3248772250.251862,0.00000040555763268548775
18799571,2023-12-16T15:39:47Z,0x9be5ff34346ec65ac332b7806ff138889c2080f4f4f29fd7912f75217e90dabd,Sell,0x4cb6f957968e5675b423483fdc815fbc214a73c3,263524.026670443,0.10622011586730705,0,263524.026670443,0.004220115867306917,0,779.8192425233282,3248508726.2251916,0.0000004030756406137625
18799616,2023-12-16T15:48:47Z,0x058a2ad9cd0230cad8d0437707aa51d4ab06c416c1cd49ec2e1c2f35b0695977,Sell,0x77dbf40da59301479c8c4c92e44d363e721b268f,425000,0.17114139203461456,0,425000,0.1171749406032392,0,778.4351092325129,3248083726.2251916,0.00000040268562831674017
18799622,2023-12-16T15:49:59Z,0xe6d3b1567674a286dd80e4bef1a7fc14e763ebbd860eb61a9c0dbba62e4724f7,Buy,0x02b0d311f535a5d36a2bbf8dfb4b6aeb0ece6e5e,214326.853901054,0.08680076011712047,214326.853901054,0,0,0,785.9278964053806,3248298053.0790925,0.0000004049924614541902
18799632,2023-12-16T15:51:59Z,0x03d6ca73d986d941583f9fae9e3b639be374a3bdb59ee0dad575adb7562b6e39,Buy,0x67a68753d8fe782af145938031edc574cf8f975b,862902.125514611,0.35,862902.125514611,0,0,0,787.9273290172162,3249160955.204607,0.00000040560799382811766
18799635,2023-12-16T15:52:35Z,0x9880a75bb8bbf68adef5ed454d0df2c20536e72af176e17206d0a8591f675572,Buy,0x286eb4bb00e01f87d51999ed86c9af084ba700b8,6202311.834374791,2.541,6202311.834374791,0,0,0,801.1772565736053,3255363267.038982,0.0000004096859474103077
18799658,2023-12-16T15:57:11Z,0x0841b68bf43845f8736d6560d900842c85c2b70d240a03d7b8dce23854c881ae,Buy,0x37d7b6de4bfb0617a151c16578cac1ebc0d34f3d,1207663.44875983,0.5,1207663.44875983,0,0,0,815.2947412964699,3256570930.487742,0.0000004140226323099026
18799678,2023-12-16T16:01:11Z,0xbdd1e173ad5610b391ab483c8c234392435d5666faa8816efe1cab93281ec129,Buy,0xe0321640808e86c11cc7fe8b01366bacc12e094e,1203515.074264509,0.5,1203515.074264509,0,0,0,819.9421519084389,3257774445.5620065,0.00000041544971948569866
18799687,2023-12-16T16:03:11Z,0x077751de1eb200133c836bc8c1851180393c29825edbc11db4eb36877fc1051a,Buy,0x03a1b5d8762fb5bc88385dd499fd049c638e5a71,49562.217821121,0.020627547553631474,49562.217821121,0,0,0,822.3701279395917,3257824007.7798276,0.0000004161950062057356
18799710,2023-12-16T16:07:59Z,0x7f2c4aa90ee68b56ffff6b71a232bf89633f31c453bb1bb762ea0d9d9e3fa7fd,Buy,0x50003090dd2fb0a2b0d1953819d58aba6ae05755,1007619.312074739,0.42,1007619.312074739,0,0,0,824.4195631034581,3258831627.0919023,0.00000041682408719935984
18799715,2023-12-16T16:08:59Z,0x9f3b4080c80581bbee87373f7f8b591846e126d5d8c447a4e57abbcced2df3e3,Buy,0xc6531e27bd4b65fd0640671f2b4677d8fa895ee5,478798.544445123,0.2,478798.544445123,0,0,0,827.313818400858,3259310425.6363473,0.0000004177122138743736
18799735,2023-12-16T16:12:59Z,0x2677371707f66f9806dde18bd599ba3f3e4c13bf695586b9e9d4c07ac0c9ac1a,Buy,0x22de407c2b29c260ade28e8cc3d11dc2a4d6e659,5268714.928364091,2.219043545584706,5268714.928364091,0,0,0,838.5954957450588,3264579140.5647116,0.000000421173583265722
18799742,2023-12-16T16:14:35Z,0xbd84b966a0f01e500083e6f08f14c72a912471a1dde741a8931164757b06c6ff,Buy,0xddc3fd115a5fb950271521cc8584eec5ceb13d74,3460403.293674293,1.4758933488587695,3460403.293674293,0,0,0,856.0135750540517,3268039543.858386,0.0000004265090579345884
18799758,2023-12-16T16:17:47Z,0xeba84e2ec70b77f46031a72cce915f34e302d99bd8690cbe6321385f27dab929,Buy,0xf0a92bd5f030cb97de361e00bc5b49803667533b,1030201.079203995,0.44225930632725025,1030201.079203995,0,0,0,865.1153968318649,3269069744.93759,0.0000004292941594168884
18799771,2023-12-16T16:20:23Z,0x589cb2dc2c1ac9f1a4f04b8d4785518380aeea36b5e05a707d1febc4ecb65ee5,Buy,0xb4343618012b8e8bee4e8a3facc5d2ce399e3ad1,200742.298512676,0.08633182720096373,200742.298512676,0,0,0,867.6286612744133,3269270487.2361026,0.00000043006296052504477
18799789,2023-12-16T16:23:59Z,0x6f3c70da7cbd610e2b93f93bcc699479744a3ad89fab7671f4592f4d23367a99,Buy,0xbffe1e6933494102ab3f5e7dcd33ba078a57050c,120856.008619134,0.052,120856.008619134,0,0,0,868.2861925242928,3269391343.2447214,0.000000430264085287418
18799809,2023-12-16T16:27:59Z,0x96763eb3ff8e49796cd0f8f7ffa312ac4ae79dcb83e4977311cbac1a3bfd4f48,Buy,0xe14aa03d0e4527ba7e7076131aee39c19dfe54d0,209073.599263215,0.09,209073.599263215,0,0,0,868.9607801065372,3269600416.843985,0.0000004304704195898676
18799835,2023-12-16T16:33:11Z,0xe97f9b76ad1af8d3b60fefe35a0dae8fc579d25eeafaee53587afb11d9dc807d,Buy,0x9c98947b9fae98eca5becd5e221a8626b17bb3be,250000,0.10768945951258978,250000,0,0,0,869.900523624768,3269850416.843985,0.0000004307578380503591
18799894,2023-12-16T16:44:59Z,0xbaf65319a5db0fa043e165d0d63181efdcfa68e7343e7344241cd1e8e784d009,Sell,0x1baab40e26283a0e06d5e729c5cc981a10fd652e,5946304.499483628,2.5252549780205307,0,5946304.499483628,0,2.5252549780205307,850.0150153344076,3269850416.843985,0.00000042467636466309816
18799920,2023-12-16T16:50:11Z,0x282063f08f345ae10887c11c9497f7d70654b3dc7a67c0b39fa3d1bd32185ffa,Buy,0x07794d94b8ed23ba74ee6779935128c45ec90fbc,28328.949245131,0.012,28328.949245131,0,0,0,846.478969725758,3269878745.79323,0.0000004235949556816861
18799943,2023-12-16T16:55:11Z,0xf17f88f18e00f5529af8c5975d3d5bf81ef6298a59a22ba4b874811d2d6cb329,Sell,0xfcfdc091773aeba1aa4a2ae1e2c842351da5eb73,1770976.622471234,0.7438216940867658,0,1770976.622471234,0.5738216940867658,0,834.171335469666,3268107769.1707582,0.0000004200065007345108
18799963,2023-12-16T16:59:11Z,0x9ffe953ecb910003468b22d5553249c7662f3898fe2051d5042cd660f46a2d9e,Buy,0x544cb3d228157ce94b7c7d3c8dc8d846d6820db3,100000,0.04215236180870168,100000,0,0,0,839.1294384761353,3268207769.1707582,0.00000042152361808701683
18799967,2023-12-16T17:00:11Z,0xe0f3b158ec6824af660c5009c85486b63803d21026cca9ad5160406aa7a49454,Buy,0x7925bfed09481fa295b74b7ee36d81889266f54f,1057759.810581964,0.44661364908593104,1057759.810581964,0,0,0,841.4248303992186,3269265528.9813404,0.0000004222259577438575
18799972,2023-12-16T17:01:11Z,0x558189954c70c15df27fa0659bef3ad805c765b87e735bb8b47e58a02459376f,Sell,0x2028848533ee01931bde47cfcd2dbbc237ecdfe2,3666340.473141523,1.5330361627883273,0,3666340.473141523,0.2580361627883272,0,827.8020768404534,3265599188.5081987,0.00000041813797000547994
18799975,2023-12-16T17:01:47Z,0x33163b1b61a67f28f32f10d9066540509dea62c142d4ae2537711724cd4f1963,Sell,0xaf2fb1f2ece28727aab2bf4e5f08daa3ef911260,14182722.6,5.782197079371563,0,14182722.6,0,5.782197079371563,793.6930728700964,3265599188.5081987,0.00000040769302498883836
18800067,2023-12-16T17:20:35Z,0x318b55c26014130ed9ad7a5fc38f63f82ea89d765319a93e19238d1a003f3485,Sell,0x824cc204d7555f3fe635a72abc521f229afb0181,5100000,2.0234359774336714,0,5100000,1.654899713196479,0,756.3096686332276,3260499188.5081987,0.00000039675215243797477
18800072,2023-12-16T17:21:35Z,0x840be7abe36ebf703871575a48d7564e1f7751073b70280bb93f24997a107c7a,Sell,0x3720b55dc42da3e15bee944e8174abda4354cbcf,7325658.132710487,2.8567648637361307,0,7325658.132710487,0.7019948259429727,0,733.4846625048519,3253173530.3754883,0.000000389966991631799
18800078,2023-12-16T17:22:47Z,0xad07a4193539623b01e776db3dcd300fc9499dfb7eedb7a15d0c7e0afc2182ce,Buy,0x4e761a9814c0d51bbe1f0345505c1178fce51e09,3449874.294194111,1.346178711273574,3449874.294194111,0,0,0,734.2782877898859,3256623404.6696825,0.00000039021094581303885
18800082,2023-12-16T17:23:35Z,0x497745fca3429384ef6fe856f8933d3b749b58a413c55d79b8dd421445f552ef,Sell,0xb54cad7c3a63e790d2252d2e7a235787873652ee,1893643.19625,0.7360890702343116,0,1893643.19625,0.48106442853455034,0,728.9281658016216,3254729761.4734325,0.00000038871582127614956
18800086,2023-12-16T17:24:23Z,0x62ef647469a824afc144f845c60537d25d63ee65e5c3ad59234441064b81ebee,Sell,0x6edd4f3e52dfb65b2d89ad479d7132a2c26f575e,15080660.839850215,5.72776372394687,0,15080660.839850215,4.036221435389656,0,695.9011397078829,3239649100.633582,0.00000037980853656037523
18800099,2023-12-16T17:26:59Z,0x5d2c30b7280bb1dfce67952d48be8231ac25f8525a4f1487581f106107894118,Buy,0x5e271c788062eaf223e17d32f2e2314384c4fa42,800630.770761244,0.3,800630.770761244,0,0,0,679.3660438806397,3240449731.4043436,0.0000003747045591499792
18800099,2023-12-16T17:26:59Z,0x53d165bd64bb1e4fc7cbc4578c41066e8932fbc4725efb3fff9254e11bac28cf,Sell,0x07bc1e809b5da69371f7bf29730bc2032f7d36a5,1700000,0.6324180951308118,0,1700000,0.5213384887019593,0,670.1152093983378,3238749731.4043436,0.0000003720106441945952
18800102,2023-12-16T17:27:35Z,0x9d591a3bf452caf62c4bce50625503fd3dd116c66b4669c37ea830628ddb7dc2,Sell,0x7d9326d3b6a485e2d570158522eea103b8a31573,1565523.2,0.579829451313107,0,1565523.2,0.1548295837502262,0,664.6604470210524,3237184208.2043433,0.0000003703742310002861
18800109,2023-12-16T17:28:59Z,0xf6b77cb0dfd03c1f1691b60ef07c8ed974ed588ba42c77e1979d9d25bd532568,Sell,0xb1088de2cab8ab43be8abb4e1358fb22be6e5d6d,1020000,0.37646743879897804,0,1020000,0.06392804400094361,0,660.4253854759073,3236164208.2043433,0.0000003690857243127236
18800111,2023-12-16T17:29:23Z,0xcf4032dd4cc1c26e91d882fbe98dfd86021adccc0da7f7f6e4b8030b333a4617,Sell,0x8140e2dda0d1c29318b904a06cb7936b7ed96b99,9471104.26890369,3.446998395617911,0,9471104.26890369,1.5595206839848168,0,642.2423996642559,3226693103.9354396,0.0000003639489438349212
18800124,2023-12-16T17:31:59Z,0x09e1bf10b6e5a949d08ffd258a9db5190c25d389ac4c1ef0ff717be4a2240c46,Sell,0x07bc1e809b5da69371f7bf29730bc2032f7d36a5,850000,0.30511536167405906,0,850000,0.2495755584596328,0,625.8926102825454,3225843103.9354396,0.0000003589592490283048
18800150,2023-12-16T17:37:11Z,0xe5899809b8b528327e08af9989d2014c8994df0056068fadf2570eb3dd55d49c,Sell,0x07bc1e809b5da69371f7bf29730bc2032f7d36a5,637500,0.2283852162280965,0,637500,0.18673036381727678,0,623.422210568824,3225205603.9354396,0.0000003582513195734847
18800161,2023-12-16T17:39:23Z,0x5b980f9d19ca56e686b12a5dd6d1a17d604953fabd296c574e953b0941620ea6,Sell,0xdcee3f85af2c7087b89338c8072b348f06404fe8,525090.803191143,0.1878247361037339,0,525090.803191143,0.0858247361037339,0,621.5567669467263,3224680513.1322484,0.0000003576995349418873
18800163,2023-12-16T17:39:47Z,0x92e460655403b3651e33ab32bf6ab9a76bf20e386bb0e31f105dfbfb6c536fcb,Sell,0x406fef84e754a7047ee732620d5763166ec1b45b,4220299.448828924,1.5001737730929388,0,4220299.448828924,0.38827955896089295,0,613.9666690971947,3220460213.683419,0.0000003554661917436253
18800205,2023-12-16T17:48:23Z,0xf93946280f65bcd83e78c3ca231b3426de867d7fcd5c82d64831be6fbd766e4f,Buy,0xf81fa9c2f1e8168b9b5215f95b726020c8f8d4a9,15000,0.005334370060163404,15000,0,0,0,614.4770441986385,3220475213.683419,0.0000003556246706775603
18800234,2023-12-16T17:54:23Z,0x516e8fcab6d7b499ae55de494f8159cb12e0b438e0a80e3a1ba38123ccda38f0,Buy,0x39e044c812208bedaa0a96b50068c7ca75951942,168676.311782953,0.06,168676.311782953,0,0,0,614.7546925597344,3220643889.995202,0.0000003557108841531108
18800237,2023-12-16T17:54:59Z,0x65cade4360f395d0efcf2b120c6c5b99d759f29be82547a8a91b18f84625f582,Sell,0x711281c1b26aaed86e40e4caaf76c1962b45e161,2337843.708050999,0.8242637657189509,0,2337843.708050999,0.104950642224663,0,604.5481373989353,3218306046.287151,0.000000352574367088944
18800317,2023-12-16T18:11:11Z,0x4f14443bb94e888914471053a60a156dec5e1ed0cc9430374a8b60f02a6c721a,Sell,0x0e04cab2146752790f9d4a7d68806d0531f967ca,8001861.283054386,2.7833640131845976,0,8001861.283054386,0,2.7833640131845976,589.3101214700663,3218306046.287151,0.0000003478395731601787
18800324,2023-12-16T18:12:35Z,0x419413b8dad632c7c97a30f2acf72b3a0b5d60c04d2a2fe48795abd8f7d2937b,Sell,0x49be89682318bc5b79fcf33c51ee2bc518fba992,986540.546924465,0.33914903007466196,0,986540.546924465,0.1108503774012766,0,576.1216676394915,3217319505.7402267,0.0000003437760679294503
18800327,2023-12-16T18:13:11Z,0x0d0c34d9002e5101643a50d1cecb83201aad89a63e5548e2bb9463b69615d631,Sell,0x0d20f49bf9aac21db075c8afe03749dbaabe86f3,360349.681794218,0.12366294545170112,0,360349.681794218,0.04520139925679903,0,574.1421333408695,3216959156.0584326,0.00000034317484293581345
18800350,2023-12-16T18:17:47Z,0xd74e4bdaaf1f68f8f0a59ff4ed432b24ec489f7a3e34df4a0a421f26e29dd237,Sell,0x47e5022ad406f95867b0288b920d34ff4c0f8f84,1824600.856220818,0.6243878695964258,0,1824600.856220818,0.2371522079200667,0,570.7856241801205,3215134555.2022114,0.00000034220518283088033
18800371,2023-12-16T18:21:59Z,0x1f180ae40c48830cf45e9202abbcafbb5ce5d13368c8ea1b1d39e5a6d644a61a,Sell,0xaebc45905f7e6520b9d211bf2d6cd6d51eac0de2,2932842.542794672,0.9974785995173112,0,2932842.542794672,0.14747859951731113,0,563.8903646480104,3212201712.659417,0.0000003401064274547877
18800430,2023-12-16T18:33:47Z,0x08c6244109c510126951848c59773fae188980f8954a8e1ea832b24bcc90a6bf,Sell,0xcb6614e3f0cee9622716fc086ea783e11c7b1c0b,2756671.388802526,0.9307066959185687,0,2756671.388802526,0.1572066959185684,0,555.7454376514506,3209445041.2706146,0.00000033761974666224525
18800449,2023-12-16T18:37:47Z,0xdeb2d7c73b511cee0eaddbc9a9db2baff72f7099843d7aaee4a6605f855f8899,Buy,0x28c2a519f9669cbe4b16fd8600f17407fa7f5552,20386.545578503,0.0069,20386.545578503,0,0,0,558.43742758919,3209465427.816193,0.00000033845851782147155
18800452,2023-12-16T18:38:23Z,0x2743d4a21e57f6ba88b0b3b4419beb48c1006a3cfbd95985e847235af73a5946,Buy,0x1122507b2a7a3d4c54396c12fa096f1a33341fa5,141680.871402774,0.047963105212473316,141680.871402774,0,0,0,558.6641246794754,3209607108.687596,0.0000003385291517308824
18800504,2023-12-16T18:48:47Z,0x3d0b4cf802483d44339010ffac5242f81960fd1b95dd3091f3102bba279b1b06,Buy,0xf1a9510f3e5d54fe040b4435942aba0a247814e0,73828.361042787,0.025,73828.361042787,0,0,0,558.966162347465,3209680937.0486383,0.0000003386232559803316
18800523,2023-12-16T18:52:35Z,0xb1d2cb4c83b15b1075f89dd32be39c43a3dfdae963024f8b93132c8b8505ae65,Buy,0x2bf7dc7ee7f91189703dbab0e28969d9d0510bee,147614.59143545,0.05,147614.59143545,0,0,0,559.2763664349982,3209828551.640074,0.0000003387199023740439
18800524,2023-12-16T18:52:47Z,0xe8f743710f8044f2786781fc885baecf4d4e493535f482f79c523ddb929f41de,Buy,0x21535329bebe7387aa349948b839792585d25bc7,295060.772456462,0.1,295060.772456462,0,0,0,559.8969210658728,3210123612.4125304,0.00000033891323189955934
18800528,2023-12-16T18:53:47Z,0x7eb107701f937cc564f5a403a5232db2ab2ab38ba9f246913758d5bab5f90c60,Buy,0xf7681e9a658e3085f950e2e556d17c06be26a2a9,294836.326419726,0.1,294836.326419726,0,0,0,560.7251325167113,3210418448.73895,0.00000033917123176213034
18800539,2023-12-16T18:55:59Z,0x71751cccd2f0ef9c968f60422aa2b9adf382b9af361b5270dd5021159d9f612c,Sell,0x46234fccd57237f421070e23c509c8d7f5c97022,317659.552595,0.10709261107172952,0,317659.552595,0,0.10709261107172952,554.1723903722745,3210418448.73895,0.00000033713014514084903
18800552,2023-12-16T18:58:35Z,0xa06d7a91cfb4a9616bff7fe702ce4cf0398225218497164b2b29e3b71e8dbba0,Buy,0x89967857dd60633cd4e34c597a5e2ccc6da58b7d,1031006.476575045,0.35,1031006.476575045,0,0,0,561.6974795929278,3211449455.215525,0.000000339474104142084
18800555,2023-12-16T18:59:11Z,0x89a6af28d879cc9b1e1e5ec3d6d1a44111a6968c1a73f3c93fdc8f5d7d6655a7,Sell,0xa81df3760301238be509497dd2ab9693df4e75b3,817331.42501223,0.2758784735476506,0,817331.42501223,-0.03139558361781014,0,555.5035480754586,3210632123.7905126,0.0000003375356252128964
18800598,2023-12-16T19:07:47Z,0x8af74130ae323df49033f1f64a06648dac96aa87b21dfcb558f2fab1533287e6,Buy,0xa6d3c3a4eb4a5d96545fa5c62da6a7cc365a6211,375688.748871564,0.1275,375688.748871564,0,0,0,561.4144951067733,3211007812.539384,0.0000003393766791871326
18800601,2023-12-16T19:08:23Z,0xa7fac855c7c21209b3610a31f4ea733862a6d8843b407b2872296c1b8c22776b,Sell,0x46de2491871ff9ba37d8f7edde2f7e1f5af8be78,300723.27278481,0.10145709820477546,0,300723.27278481,0.07502184353239766,0,554.9183020064673,3210707089.266599,0.0000003373769421476588
18800612,2023-12-16T19:10:35Z,0xf83c50ebf150be0f70568b0d80f21b939d048632308a54b1d36a1d9bb0dc9011,Buy,0x21535329bebe7387aa349948b839792585d25bc7,6523930.162645458,2.2321954783308326,6523930.162645458,0,0,0,570.259321785064,3217231019.429245,0.0000003421550235334947
18800621,2023-12-16T19:12:35Z,0xbf778e3d7c87457a316ab971e68c225101eefbbfa52c2098add191af66423dfd,Buy,0x9e7c2dcf66d7b2e89955cbb27a348a9fbc4f93b3,515339.156417702,0.17794431692331186,515339.156417702,0,0,0,580.363117651208,3217746358.585663,0.00000034529554897451114
