Txn Hash,Blockno,UnixTimestamp,DateTime (UTC),Action,Amount (Out),Token (Out),Amount (In),Token (In),Swapped Rate,Swapped Pair,DEX
0xcec92eb8acd4cdb5f7f9090dd512043f956888fd2016d4365d84b78e74dcdf4c,18795896,1702696475,16/12/2023 03:14,Buy,0.3, ETH,1057821.002, SYNC,0.00000028,ETH per SYNC,Uniswap V2
0x2ccff37c01ac6a2db82591db55b971ddbf2e0aa101f1c8bb7bf0dcf02d4f3cb7,18795898,1702696499,16/12/2023 03:14,Buy,0.323813521, ETH,1138828.863, SYNC,0.00000028,ETH per SYNC,Uniswap V2
0xadbda06b07bc84cccedcf01881bf50230e62612d9cda1d1621148a39e8474057,18795917,1702696739,16/12/2023 03:18,Buy,0.3, ETH,1052346.055, SYNC,0.00000029,ETH per SYNC,Uniswap V2
0xbedfaba49b94bf33392c0a11165073583b9a5f9f63f5b525c0dc3a96f7d5aa80,18795920,1702696775,16/12/2023 03:19,Buy,0.142801139, ETH,500000, SYNC,0.00000029,ETH per SYNC,Uniswap V2
0xb726eb02046a7d9231547e3bdb5532a8b9a407d57d68867f7ffc69baa35152b1,18795924,1702696823,16/12/2023 03:20,Buy,0.009, ETH,31492.48233, SYNC,0.00000029,ETH per SYNC,Uniswap V2
0x5eef46b88966fe56aacb4859dd8500a2536f56575bd1884cdb8d96df2a3ed883,18795929,1702696883,16/12/2023 03:21,Buy,0.3, ETH,1048407.298, SYNC,0.00000029,ETH per SYNC,Uniswap V2
0x3f2b26eb129afcbc7c06f0bea61cdbac60779fceb0f216d36d54c57357ff269b,18795929,1702696883,16/12/2023 03:21,Buy,0.030630635, ETH,106897.8003, SYNC,0.00000029,ETH per SYNC,Uniswap V2
0x4369093c1479a3cdb1c0c409c37f3bda1e9a8cbe271c01f7e9ac10b6333aa03c,18795938,1702696991,16/12/2023 03:23,Buy,0.176425546, ETH,615179.9827, SYNC,0.00000029,ETH per SYNC,Uniswap V2
0x0c7441fbccc8ebcec0e47b6c4f2605403b955f40501bc6c769e4956c0750d14c,18795987,1702697579,16/12/2023 03:32,Buy,0.026956285, ETH,93914.91681, SYNC,0.00000029,ETH per SYNC,Uniswap V2
0xd25971d7272af0a59bec8078e7dba43008bbc93bba8d6e1001cd58b7d0285f51,18796009,1702697855,16/12/2023 03:37,Buy,0.66, ETH,2292909.152, SYNC,0.00000029,ETH per SYNC,Uniswap V2
0x5156400098d6a751feaffbe966173123e1bc65d615b3ae25bb3369e14f590859,18796026,1702698059,16/12/2023 03:40,Buy,1, ETH,3450402.992, SYNC,0.00000029,ETH per SYNC,Uniswap V2
0x83b0bf9afe40b32f40173299d4fd09c43bc02fc1aaf0d9e5353c4d3e16f6a8aa,18796046,1702698299,16/12/2023 03:44,Buy,2, ETH,6816431.536, SYNC,0.00000029,ETH per SYNC,Uniswap V2
0x26959f8a22b65707487d85f0538ea83580ed0c9ebdc73c2cde7bc20d6f3aa064,18796051,1702698359,16/12/2023 03:45,Buy,1.006566984, ETH,3388691.412, SYNC,0.0000003,ETH per SYNC,Uniswap V2
0x9745ddd69d36da313bc5ceeaaf150d9c0c2bee1bc77dec69b564833469302b25,18796061,1702698479,16/12/2023 03:47,Buy,5, ETH,16430893.16, SYNC,0.0000003,ETH per SYNC,Uniswap V2
0xe649b67ec8055c54c21110374077cc915500caa7f895ce206e16ba55874d5014,18796087,1702698791,16/12/2023 03:53,Buy,0.1, ETH,321940.7646, SYNC,0.00000031,ETH per SYNC,Uniswap V2
0x90cebd9029691ae1b702f71a5dfb68612d2b2e6e6cc8b2be4f34ee5db305fa0d,18796091,1702698851,16/12/2023 03:54,Buy,0.221526522, ETH,712273.2403, SYNC,0.00000031,ETH per SYNC,Uniswap V2
0x0f05c0ff1a9a7e2167b4daf2ef986fcd35156d9ff9de45ef29425393e87a9299,18796093,1702698875,16/12/2023 03:54,Buy,0.1695128, ETH,544187.0005, SYNC,0.00000031,ETH per SYNC,Uniswap V2
0xa69fac9d5b1d8d86d55635789fbed6e97148f7b9d1bdb04a02aa93edae3a0c95,18796095,1702698899,16/12/2023 03:54,Buy,0.035500648, ETH,113874.8558, SYNC,0.00000031,ETH per SYNC,Uniswap V2
0xdc8f2f68c17cb4bcd109a424086061ad2caab3779ffea9b8a3a2b66d3205d4df,18796103,1702698995,16/12/2023 03:56,Buy,0.21, ETH,672958.0727, SYNC,0.00000031,ETH per SYNC,Uniswap V2
0x50e1cd93c3b34e98a8c6b8935d7190de74e1cd4472a62be8c333cf24bcc5dd95,18796108,1702699055,16/12/2023 03:57,Buy,0.1, ETH,320061.9591, SYNC,0.00000031,ETH per SYNC,Uniswap V2
0xa20c55ff57478af634e4016ef04041b38e5d13d2cf74470635f757534ae50fb7,18796110,1702699079,16/12/2023 03:57,Buy,0.65, ETH,2074236.213, SYNC,0.00000031,ETH per SYNC,Uniswap V2
0x402d55a01174df9d16642d189c1333a3ba4c962edbd801ec8b8a03264a96fd74,18796149,1702699559,16/12/2023 04:05,Sell,4218639.866, SYNC,1.310619581, ETH,0.00000031,ETH per SYNC,Uniswap V2
0xc6b9c0af08a9efc5ae0112c0e74b910869c3db1e6b5954df32c78e6ed30c2518,18796177,1702699907,16/12/2023 04:11,Buy,0.224340354, ETH,720899.6693, SYNC,0.00000031,ETH per SYNC,Uniswap V2
0x665490dc8e2db67eb11810029a36b0e061ba274ee2371f437ba4a979e91b94be,18796177,1702699907,16/12/2023 04:11,Buy,4.8, ETH,15122640.67, SYNC,0.00000032,ETH per SYNC,Uniswap V2
0x58d039258501698a915725c52122bbee628189db8155971e0948d0bda008a3ff,18796186,1702700015,16/12/2023 04:13,Buy,0.26, ETH,802976.4397, SYNC,0.00000032,ETH per SYNC,Uniswap V2
0x82bc5447828cd26afc058b8e9f2ac911b0de802284c2a414d3e850c8c9ae9c78,18796205,1702700243,16/12/2023 04:17,Buy,0.099, ETH,305321.0536, SYNC,0.00000032,ETH per SYNC,Uniswap V2
0x8852a2f67c89a434c1f108f72070d7bedde96051538872879b59e97ef7fc415e,18796208,1702700279,16/12/2023 04:17,Buy,0.02288934, ETH,70558.36186, SYNC,0.00000032,ETH per SYNC,Uniswap V2
0xc48c4ff82e6a62c6adad2a515d3ce318e471105e912958b934286bbf77f62c27,18796221,1702700459,16/12/2023 04:20,Buy,0.2, ETH,615983.2861, SYNC,0.00000032,ETH per SYNC,Uniswap V2
0x12c5e2cd89bb86913af429be6b25f03a90b300af2f5a5d1628d8ca49c048f32d,18796234,1702700615,16/12/2023 04:23,Buy,0.5, ETH,1535775.468, SYNC,0.00000033,ETH per SYNC,Uniswap V2
0x0c45b8b1bb2b628e810b7e65a2c6258a5ce7a1d7f2beefd14c14e1be540bf90a,18796275,1702701119,16/12/2023 04:31,Buy,0.332442229, ETH,1017816.143, SYNC,0.00000033,ETH per SYNC,Uniswap V2
0xca23390817f390133475ce8f174d63d803e6e60eba1ba7433753430d7b5fbedf,18796281,1702701191,16/12/2023 04:33,Sell,1525883.394, SYNC,0.495089545, ETH,0.00000032,ETH per SYNC,Uniswap V2
0x392f5a3e3da22a475ab7bca4e9a2fca47e90fe4e67dc4e455f662099f25e3b2f,18796283,1702701215,16/12/2023 04:33,Buy,0.016434365, ETH,50441.90337, SYNC,0.00000033,ETH per SYNC,Uniswap V2
0x957747d7e473a0ad6a717cf1c0c9b8b7e19ad6e63c06daae64be2f3c8818a6fd,18796294,1702701347,16/12/2023 04:35,Buy,4, ETH,12088819.76, SYNC,0.00000033,ETH per SYNC,Uniswap V2
0x31314602a53519651ff1c4211063452ac68632595f970bacd90e7bbdb35ea541,18796299,1702701407,16/12/2023 04:36,Buy,0.005058698, ETH,15053.84462, SYNC,0.00000034,ETH per SYNC,Uniswap V2
0x3b4c4139cbf8849e95d3bfd0e56bfc7a3e9b9df2a5a80dfdf0a7c617c3095e59,18796299,1702701407,16/12/2023 04:36,Buy,0.687319491, ETH,2039953.641, SYNC,0.00000034,ETH per SYNC,Uniswap V2
0x7709176b42dc956b7d4b9508ac349799dd40b207301814f8ec37cc0c76cb725d,18796311,1702701563,16/12/2023 04:39,Buy,0.013513342, ETH,40000, SYNC,0.00000034,ETH per SYNC,Uniswap V2
0x0463a3cc67053b4737a8db16d6fec7fbc64d5b8eeb3e464fad342773291cfe52,18796312,1702701575,16/12/2023 04:39,Buy,4.4, ETH,12808805.07, SYNC,0.00000034,ETH per SYNC,Uniswap V2
0x8337df98765339d93d0bf8ab85431da28e6567202a0989c5281cad13a9c584b5,18796317,1702701647,16/12/2023 04:40,Buy,0.3, ETH,857924.2866, SYNC,0.00000035,ETH per SYNC,Uniswap V2
0x1741b25f076849722ab5bf06a0e583c7475e4952057b64d90c09283e4355d278,18796322,1702701707,16/12/2023 04:41,Buy,0.041, ETH,117099.6619, SYNC,0.00000035,ETH per SYNC,Uniswap V2
0x8720852e2ecb732ce422c51a1f94828b22d1bd7465afbf90b4e7da57f0bb6c73,18796329,1702701791,16/12/2023 04:43,Buy,1, ETH,2845005.182, SYNC,0.00000035,ETH per SYNC,Uniswap V2
0xceec719ae54090fb17d9c0462f1c2f9535712dfd7ae96e504c03d548d34e56f3,18796334,1702701863,16/12/2023 04:44,Buy,0.024, ETH,68018.75625, SYNC,0.00000035,ETH per SYNC,Uniswap V2
0x8c1ed095ff9da3d648d1248a158a6d44b61be90e2bc2aebca08fe3b91f6d778a,18796343,1702701971,16/12/2023 04:46,Buy,0.1, ETH,283280.4715, SYNC,0.00000035,ETH per SYNC,Uniswap V2
0x5fb1c8bb4803f93bbe7b41d4016fc3d102e63ddb37d8c34fc516b14d545465b3,18796346,1702702007,16/12/2023 04:46,Buy,0.05, ETH,141560.9329, SYNC,0.00000035,ETH per SYNC,Uniswap V2
0xbb4ed9fd84411aee1db10668ce7d237ccac2be64a259eaa4b529c01914e53798,18796351,1702702079,16/12/2023 04:47,Buy,0.075, ETH,212242.4332, SYNC,0.00000035,ETH per SYNC,Uniswap V2
0x89bb938bc63c5d442e0c1faee0002527c7339e2ecf1429454f2487cd30ff41f2,18796358,1702702163,16/12/2023 04:49,Buy,0.089, ETH,251707.0363, SYNC,0.00000035,ETH per SYNC,Uniswap V2
0xeb80a711ed34b2f0c7de19b40352b7193b55ad82cfb3fa47022af2bb48b5ce1a,18796358,1702702163,16/12/2023 04:49,Buy,0.03, ETH,84807.40015, SYNC,0.00000035,ETH per SYNC,Uniswap V2
0x1c02fb78541ddc0fd84e05f0171302b89dffd7ea89ba05945f81279b6e9a864d,18796365,1702702259,16/12/2023 04:50,Sell,1489496.411, SYNC,0.523021893, ETH,0.00000035,ETH per SYNC,Uniswap V2
0x1ea57dce41d2d59558edd6797c906a143a5b836fac3c6844d9bec7810d8ad7b1,18796365,1702702259,16/12/2023 04:50,Buy,0.062588154, ETH,176870.2634, SYNC,0.00000035,ETH per SYNC,Uniswap V2
0x282755fdd4487720590fbcad1f5a8761e2ffeed846d2acf5d9690468dd3237b8,18796396,1702702631,16/12/2023 04:57,Buy,0.45, ETH,1274223.343, SYNC,0.00000035,ETH per SYNC,Uniswap V2
0x5c38496bb5508bc824263ea647d7c1bbc1b57447a539b56d01004b2c2bec2923,18796396,1702702631,16/12/2023 04:57,Buy,0.026678702, ETH,75409.19277, SYNC,0.00000035,ETH per SYNC,Uniswap V2
0x8284a1a9af79d8f497b32b3826064a149a1b2221e3b0afc699b7844746ae1ee3,18796397,1702702643,16/12/2023 04:57,Buy,0.17, ETH,480165.0434, SYNC,0.00000035,ETH per SYNC,Uniswap V2
0x3fd9bea4e93d918ac2aab20f52501475ea76441409f0aec29d9250d1b9561cb6,18796412,1702702835,16/12/2023 05:00,Buy,0.1, ETH,282165.9134, SYNC,0.00000035,ETH per SYNC,Uniswap V2
0x7270ac9a3a2d2dd720331c887a260463d5ba26f20b04b3e0564b888d52195997,18796432,1702703099,16/12/2023 05:04,Buy,0.93, ETH,2614124.229, SYNC,0.00000036,ETH per SYNC,Uniswap V2
0xb1909700f13eec28c8a4d9e5e7c5eba7beab087496db963102de531c868f6982,18796463,1702703471,16/12/2023 05:11,Buy,0.2, ETH,559819.1534, SYNC,0.00000036,ETH per SYNC,Uniswap V2
0x913d3e15d91482a9e4fba03c7fb113f019ad282c303f2143937bec9e9afc47d9,18796472,1702703579,16/12/2023 05:12,Sell,425000, SYNC,0.150952619, ETH,0.00000036,ETH per SYNC,Uniswap V2
0x72ab2a84dd34ebd549e5b6bfb3d4231b8ed3b16e3b06b444839b50c99c17af78,18796478,1702703651,16/12/2023 05:14,Buy,0.1, ETH,279912.3133, SYNC,0.00000036,ETH per SYNC,Uniswap V2
0xcd68ebd55d7ae77867413b43cd1c295882dc7d3c7040c104ebed2c7b3069eac7,18796482,1702703699,16/12/2023 05:14,Buy,0.089473003, ETH,250269.987, SYNC,0.00000036,ETH per SYNC,Uniswap V2
0x688c0bfa0cbbbc99b9b2b29cfc71e42e36ee9eec558fc45992501ee6a47dd584,18796484,1702703723,16/12/2023 05:15,Buy,0.38, ETH,1061073.493, SYNC,0.00000036,ETH per SYNC,Uniswap V2
0x548ec9ad043171e45cf38326db85b62ad020d76d8db1ed6fc799bac86e1daa8d,18796497,1702703879,16/12/2023 05:17,Buy,0.01, ETH,27882.60885, SYNC,0.00000036,ETH per SYNC,Uniswap V2
0x851b3b51241613c2934f82f1be93b6ab7347c0e5ac2f90780dc0d1cee0671e69,18796505,1702703975,16/12/2023 05:19,Buy,0.5, ETH,1391506.575, SYNC,0.00000036,ETH per SYNC,Uniswap V2
0xcb59feb1b20cb6599972986ba6f0b66043478069967dc8c90120ae6be6743322,18796521,1702704179,16/12/2023 05:22,Buy,0.413821937, ETH,1147787.865, SYNC,0.00000036,ETH per SYNC,Uniswap V2
0xfab62510a36c44e317e108278dbff74738b346aaccac754e98410b644d6f2a8a,18796527,1702704251,16/12/2023 05:24,Buy,0.444993343, ETH,1230340.966, SYNC,0.00000036,ETH per SYNC,Uniswap V2
0xa4ffea70a59b699784933a731ed1e312dd140a47f0b51c1292f0458ed148e5bf,18796529,1702704275,16/12/2023 05:24,Buy,0.21964644, ETH,605803.504, SYNC,0.00000036,ETH per SYNC,Uniswap V2
0x6d2688617eff58f35e33a5e776badf53eab2af6c05daf1f0381070734d8ecb2b,18796537,1702704371,16/12/2023 05:26,Buy,0.16, ETH,440677.0875, SYNC,0.00000036,ETH per SYNC,Uniswap V2
0x8ff62c62d390f122034ae2eef2e146fe176482c15d289878e13aeb57a45c6570,18796547,1702704503,16/12/2023 05:28,Buy,0.025, ETH,68808.88603, SYNC,0.00000036,ETH per SYNC,Uniswap V2
0x0d6e7036aa940b28704a830d48d479b394b319c57fd350963d246b0722b3ff2e,18796573,1702704827,16/12/2023 05:33,Buy,0.252, ETH,692888.3666, SYNC,0.00000036,ETH per SYNC,Uniswap V2
0xd2b3733c3352f7e27b145e46a75aa9703e472807c9a5724fe6f6563523256fce,18796582,1702704935,16/12/2023 05:35,Buy,0.2, ETH,548998.4423, SYNC,0.00000036,ETH per SYNC,Uniswap V2
0x590114c513ee603424c9dee5c781978e961ea8aaeb5722d9ae18537556f45cde,18796591,1702705043,16/12/2023 05:37,Sell,3574431.199, SYNC,1.289174325, ETH,0.00000036,ETH per SYNC,Uniswap V2
0x69a69668e5e7120d0c2a5d274ae6657975f00bcfbdb699e76c1d187c3d0e9bc9,18796597,1702705115,16/12/2023 05:38,Sell,1052564.597, SYNC,0.377291713, ETH,0.00000036,ETH per SYNC,Uniswap V2
0x6e07bc94bcfa4e3db738e0853302a68bdd7b20923f824078ef733f2df07720d1,18796601,1702705163,16/12/2023 05:39,Buy,0.688481061, ETH,1907040.002, SYNC,0.00000036,ETH per SYNC,Uniswap V2
0xdc800eda16c5c00eafd51d7cba019da9b93679ac736d7d9aef2fe868692e9d62,18796603,1702705187,16/12/2023 05:39,Sell,544559.233, SYNC,0.195775688, ETH,0.00000036,ETH per SYNC,Uniswap V2
0xe4cc4b8ca3b23c8965cf9793cde73479b29d01f7d79a1d7698abf93faa0a3f11,18796616,1702705343,16/12/2023 05:42,Buy,0.446, ETH,1232008.473, SYNC,0.00000036,ETH per SYNC,Uniswap V2
0xdc8a3c6f683b59375f29ccf6ddfb0525381a6546a3955fbac539a4fad5ed53e5,18796618,1702705367,16/12/2023 05:42,Sell,252866.7569, SYNC,0.091111283, ETH,0.00000036,ETH per SYNC,Uniswap V2
0x9c5d5884a8a3f903993fbda0716db2f81a2bc56bb5bca6820bfd57c179c09b48,18796630,1702705511,16/12/2023 05:45,Buy,0.66, ETH,1816967.988, SYNC,0.00000036,ETH per SYNC,Uniswap V2
0x0a485046b56da9e0294fbb3912aa7815552b9838449eef582017aa1ec8d4f11b,18796634,1702705571,16/12/2023 05:46,Buy,0.08, ETH,219639.1576, SYNC,0.00000036,ETH per SYNC,Uniswap V2
0xa5b58070a91ee201e58bcc2579baca13b2aa23397d8f3957de230ef133331f1a,18796638,1702705619,16/12/2023 05:46,Buy,0.141618361, ETH,388495.4838, SYNC,0.00000036,ETH per SYNC,Uniswap V2
0x9c13300bf87d7eca1e23e909feaaeb88f93b6f997f2c7ee32d7422fae907b2ac,18796640,1702705643,16/12/2023 05:47,Sell,1051904.91, SYNC,0.380818501, ETH,0.00000036,ETH per SYNC,Uniswap V2
0xb6f61d914c7169c8021b9a7387bf7cdf8ed290cc96ce87b811622b895afd48f3,18796656,1702705847,16/12/2023 05:50,Sell,8500, SYNC,0.003072877, ETH,0.00000036,ETH per SYNC,Uniswap V2
0x6fea3e4f9e546a4077f375f1236734b1702bf6733d1022dfbe02a9976aac8696,18796658,1702705871,16/12/2023 05:51,Buy,0.32, ETH,878838.4945, SYNC,0.00000036,ETH per SYNC,Uniswap V2
0x1411b695d071f60f4a1272891b1d2d49c27b54f5e42806ea7020f95d3abd9603,18796664,1702705955,16/12/2023 05:52,Buy,1, ETH,2733116.096, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0xb64830108d641844faf0c1aab1b1574a405f29fa2fcee228eb96f3940cfca50f,18796676,1702706099,16/12/2023 05:54,Buy,0.435, ETH,1182669.326, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0x3a2a3e4ba1b6c108909f64f7f78fbd2cd1aa3daa09040de85520114b8506d5cf,18796730,1702706759,16/12/2023 06:05,Buy,0.455975, ETH,1235667.605, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0xc039ec67fbea303f2d0b9386a557ca240fc392f6760aaa41b7c6feb04d81e90e,18796733,1702706795,16/12/2023 06:06,Buy,0.25, ETH,675742.9902, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0x798547012df3a8b01077d11e5dfe5fc09ac19b1aead5315fef455c79f2092461,18796748,1702706987,16/12/2023 06:09,Buy,0.9, ETH,2422523.196, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0xdd26b8855cb6ecd7f13c6b9a829c6cd98e69c98c57db405b538c6a6088cc6e09,18796763,1702707167,16/12/2023 06:12,Buy,0.010097394, ETH,27089.11617, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0x47285e2308a00a4369b50ebdc1e1c9aed00fd59f356791745236d1a8a5f66d04,18796771,1702707263,16/12/2023 06:14,Buy,0.25, ETH,670063.6768, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0x8183691e895447f3bd66b8b77146d750721937a2461eb38a6c7da1d286087e96,18796772,1702707275,16/12/2023 06:14,Buy,0.444716171, ETH,1188954.209, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0x82f05d63ea5227c11243b4caf16a2359c6ff7a58a12138f8b22fe9cae244064b,18796778,1702707347,16/12/2023 06:15,Buy,0.05, ETH,133435.8187, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0x8acf8f21a4e7efb3b4df05698213a100c58ba6db1654c1624dc54bd12e6e5e23,18796788,1702707479,16/12/2023 06:17,Buy,0.07764877, ETH,207126.7993, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0xc8898b1edd6fd1c5e981cc3bf35246b949817c0ff9820f77895c19919d3cb268,18796814,1702707791,16/12/2023 06:23,Buy,0.85, ETH,2259777.999, SYNC,0.00000038,ETH per SYNC,Uniswap V2
0xefa50064e9ca5a8e008fb643073c747de2df68cdf04a6a22139b1141ad95d877,18796842,1702708127,16/12/2023 06:28,Buy,2, ETH,5262849.009, SYNC,0.00000038,ETH per SYNC,Uniswap V2
0x23bd31c59e99f98b3125eef96916c57f862bf8869f18cbf47527efb18be020cf,18796848,1702708199,16/12/2023 06:29,Buy,1, ETH,2603220.163, SYNC,0.00000038,ETH per SYNC,Uniswap V2
0xd0f8014bbb29e6562daab9ed8f0528a3923264162f0dbf4b1c3957476c626ddd,18796871,1702708475,16/12/2023 06:34,Buy,0.45, ETH,1165389.748, SYNC,0.00000039,ETH per SYNC,Uniswap V2
0x7eceb6cbdaefd5c96982cae11d7d8d08454d98c2d867a1cd12dee9b267d7800e,18796886,1702708655,16/12/2023 06:37,Buy,0.05, ETH,129256.6889, SYNC,0.00000039,ETH per SYNC,Uniswap V2
0x216ed903111cf44ab057fb1119bcfcf02e99ae4b7cb15bf627fdbda2750b82eb,18796929,1702709171,16/12/2023 06:46,Sell,17000000, SYNC,6.394126617, ETH,0.00000038,ETH per SYNC,Uniswap V2
0x8ab15241323f87a4a5aa29dd50256ab111b1aeeebcd090525a4a8d87aeab16b2,18796929,1702709171,16/12/2023 06:46,Buy,0.12, ETH,310028.2667, SYNC,0.00000039,ETH per SYNC,Uniswap V2
0x828ede599083ff72c264661a3c75a0da0670977b4c19d14fffe94bb489d574f5,18796931,1702709195,16/12/2023 06:46,Sell,864702.7188, SYNC,0.317425381, ETH,0.00000037,ETH per SYNC,Uniswap V2
0x0efc9fbf6c40a896affca397003fd37256e5be2710a60d51360b5c0bde990ded,18796934,1702709231,16/12/2023 06:47,Buy,0.1, ETH,270995.7234, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0x84d0ee26f6ca04d807c43cdca7d48dc240bb1558fab15ad4c0f42056815e2230,18796938,1702709279,16/12/2023 06:47,Buy,0.058526384, ETH,158512.2315, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0x051d12e743e0118bca458d086da0929b2c991bdd5fabb656d10019579826581f,18796941,1702709315,16/12/2023 06:48,Buy,0.0121256, ETH,32832.37209, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0x700b7a5cff564acf1586180fc8aa5f8528cdb07bf5b25f36b750994af984ad57,18796950,1702709423,16/12/2023 06:50,Buy,0.699996708, ETH,1890470, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0x48e730cd58d1558c916cdd7e957aec5f6b5b2d343d0eecbdb73702a9adeb840a,18796973,1702709711,16/12/2023 06:55,Sell,212500, SYNC,0.078390004, ETH,0.00000037,ETH per SYNC,Uniswap V2
0xea0adaa42154216cdd6cc900c5012cd692579d0d09b363518b72a57a4bb75747,18796985,1702709855,16/12/2023 06:57,Buy,0.28, ETH,753927.0493, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0x2d173ee4bd20890847655d9f4486ec3cacafdc5bebe560b41a89dcc215249f71,18796994,1702709963,16/12/2023 06:59,Sell,747338.6809, SYNC,0.275894462, ETH,0.00000037,ETH per SYNC,Uniswap V2
0xd49467592b58105063df8d9cf7415f993cef34a24116584cc30b865310534d7d,18797007,1702710119,16/12/2023 07:01,Buy,0.1, ETH,269429.3218, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0xa2bab2248d412a0aff77d044bc31839e3201fc87bf5138ca483dcdd166871a40,18797026,1702710359,16/12/2023 07:05,Buy,0.225, ETH,605500.1084, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0x97b97afec53dfe229e496cd90c73511dcc1d1eb9c3e283030f8c4dc4a49eab4a,18797026,1702710359,16/12/2023 07:05,Buy,0.482431174, ETH,1294944.742, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0x0ec572994d2260e9aeb4fbe4acb00802ca089b3b650c6be7af753fa13bbb73d8,18797043,1702710563,16/12/2023 07:09,Buy,0.01, ETH,26794.02446, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0x46a06ddec6eff15c44bb49224d95fee49cc6ba3daf2d622889d78ecd4e11d8ed,18797065,1702710827,16/12/2023 07:13,Sell,22774.9, SYNC,0.008449116, ETH,0.00000037,ETH per SYNC,Uniswap V2
0x8d728ed995caf01004d77359a11d5373c24ed41d37bf1fa66c249bd093375a34,18797078,1702710983,16/12/2023 07:16,Buy,0.078971198, ETH,211540.4097, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0xf316d3002e70e103f2f72d3b3b7833d2bc342d14d95a1a975034a81e7a131b76,18797102,1702711271,16/12/2023 07:21,Sell,2412647.65, SYNC,0.892633826, ETH,0.00000037,ETH per SYNC,Uniswap V2
0x482e51e1bc39e66cad7873a81b6002d72d2df12cc54d6544c450374d610c4726,18797110,1702711367,16/12/2023 07:22,Buy,0.13918886, ETH,374982.3709, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0x1e6260c3a1f283a90724d14ba485c4a6aac70a051e5c36027ac7761486d781b0,18797111,1702711379,16/12/2023 07:22,Buy,0.18, ETH,484367.1636, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0x30fca5e28c3195779a84e5ef8cc6e96595e0d3182ccf77090ca6502e24e0a0fb,18797128,1702711583,16/12/2023 07:26,Buy,0.045, ETH,120992.661, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0x1604be54c592ea75e132ab5b4184976f90b9c974d738cdf654ff3b8760cf80ee,18797142,1702711751,16/12/2023 07:29,Buy,0.041662264, ETH,111983.1197, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0xa9d2cfbce70b3a514b39db1a3a6734e1ccda422cd0b126adaf3cf97b81b4fd78,18797146,1702711799,16/12/2023 07:29,Buy,0.0532, ETH,142945.8718, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0x2c215bef49e50d3a05d5c69a64ce280cb3c80f5809c56a37b60ebe463a96a8de,18797170,1702712087,16/12/2023 07:34,Buy,0.39474632, ETH,1058942.533, SYNC,0.00000037,ETH per SYNC,Uniswap V2
0x7c788e4526af15fc855a95b69a08c3ab9dba368db1e466f7c280d67a11c0aa15,18797176,1702712159,16/12/2023 07:35,Sell,14450000, SYNC,5.259519503, ETH,0.00000036,ETH per SYNC,Uniswap V2
0x47ca7937e97ac85b032c66d94572cdfd31a4c4f381015e97a939d9ef474bc5b4,18797187,1702712291,16/12/2023 07:38,Sell,363039.42, SYNC,0.129543996, ETH,0.00000036,ETH per SYNC,Uniswap V2
0xd2eed338e688a768df5c40914f6a7c142e7fff48d6e601871c6a8e963c86fa01,18797190,1702712327,16/12/2023 07:38,Buy,0.155980767, ETH,434466.9128, SYNC,0.00000036,ETH per SYNC,Uniswap V2
0x2e13e2be5b55ac8a9cb561864420d7b5ba9bdfdfc78bb1cc7f2b3ef394f7093a,18797194,1702712375,16/12/2023 07:39,Sell,1288139.28, SYNC,0.459175946, ETH,0.00000036,ETH per SYNC,Uniswap V2
0x2759af44ccf2d6b027d0ba2120d951f4c89111f0ee9fba3bedcbb6e3c5f0731c,18797196,1702712399,16/12/2023 07:39,Buy,0.273500239, ETH,763192.4983, SYNC,0.00000036,ETH per SYNC,Uniswap V2
0x0a5e48a179d82474ed27e97f6f887de4f352f6b1d596a2d7fac4edca17550d01,18797199,1702712435,16/12/2023 07:40,Buy,2, ETH,5534359.488, SYNC,0.00000036,ETH per SYNC,Uniswap V2
0xab6cc527cc91c0b4632eb00ab67cf918d77af4ac16ff27c8d8c37302a592f1ae,18797200,1702712447,16/12/2023 07:40,Sell,595000, SYNC,0.215288617, ETH,0.00000036,ETH per SYNC,Uniswap V2
